"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"ds77","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-12",2006,,"x",,,,"Other / Unknown","Solano",38.124192,-121.897198,"SUMA6194",
"ds82","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-12",2006,,"x",,,,"Other / Unknown","Solano",38.107781,-121.912763,"SUMA6170",
"ds70","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-17",2006,,"x",,,,"Other / Unknown","Solano",38.132455,-121.922358,"SUMA6180",
"ds35","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-18",2006,,"x",,,,"Other / Unknown","Solano",38.183023,-122.183275,"SUMA6039",
"ds36","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-18",2006,,"x",,,,"Other / Unknown","Solano",38.179748,-122.031508,"SUMA6040",
"ds48","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-18",2006,,"x",,,,"Other / Unknown","Solano",38.19791,-122.006977,"SUMA6086",
"ds37","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-19",2006,,"x",,,,"Other / Unknown","Solano",38.227415,-122.037069,"SUMA6048",
"ds38","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-20",2006,,"x",,,,"Other / Unknown","Solano",38.231261,-122.037932,"SUMA6050",
"ds53","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-20",2006,,"x",,,,"Other / Unknown","Solano",38.190399,-121.985485,"SUMA6107",
"ds55","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-20",2006,,"x",,,,"Other / Unknown","Solano",38.222635,-121.98225,"SUMA6110",
"ds43","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-25",2006,,"x",,,,"Other / Unknown","Solano",38.23391,-122.020438,"SUMA6072",
"ds44","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-25",2006,,"x",,,,"Other / Unknown","Solano",38.236727,-122.016698,"SUMA6076",
"ds45","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-25",2006,,"x",,,,"Other / Unknown","Solano",38.235648,-122.016004,"SUMA6077",
"ds47","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-26",2006,,"x",,,,"Other / Unknown","Solano",38.23787,-122.024076,"SUMA6079",
"ds12","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-28",2006,,"x",,,,"Other / Unknown","Solano",38.23138,-121.994079,"SUMA6111",
"ds13","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-28",2006,,"x",,,,"Other / Unknown","Solano",38.226541,-122.007924,"SUMA6090",
"ds14","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-07-28",2006,,"x",,,,"Other / Unknown","Solano",38.231063,-122.007703,"SUMA6089",
"ds19","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-02",2006,,"x",,,,"Other / Unknown","Solano",38.181122,-122.005047,"SUMA6083",
"ds15","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-03",2006,,"x",,,,"Other / Unknown","Solano",38.129783,-122.106445,"SUMA6024",
"ds16","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-03",2006,,"x",,,,"Other / Unknown","Solano",38.131493,-122.10736,"SUMA6026",
"ds18","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-03",2006,,"x",,,,"Other / Unknown","Solano",38.162552,-122.114824,"SUMA6021",
"ds11","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-08",2006,,"x",,,,"Other / Unknown","Solano",38.126796,-122.102409,"SUMA6023",
"ds7","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-08",2006,,"x",,,,"Other / Unknown","Solano",38.175427,-122.111894,"SUMA6020",
"ds10","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-09",2006,,"x",,,,"Other / Unknown","Solano",38.080846,-122.108957,"SUMA6016",
"ds8","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-09",2006,,"x",,,,"Other / Unknown","Solano",38.081165,-122.110538,"SUMA6014",
"ds9","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-09",2006,,"x",,,,"Other / Unknown","Solano",38.078993,-122.111773,"SUMA6015",
"ds29","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-16",2006,,"x",,,,"Other / Unknown","Solano",38.158856,-122.051166,"SUMA6036",
"ds30","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-16",2006,,"x",,,,"Other / Unknown","Solano",38.165473,-122.048135,"SUMA6038",
"ds31","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-08-16",2006,,"x",,,,"Other / Unknown","Solano",38.163828,-122.047517,"SUMA6037",
"gr14121","Spartina foliosa","ML Carle et al.","Milo Baker CNPS","2006-09-01",2006,,"x",,,,"Public Land","Sonoma",38.222,-122.588,"Schollenberger Park",
"gr14121","Salicornia virginica","ML Carle et al.","Milo Baker CNPS","2006-09-01",2006,,"x",,,,"Public Land","Sonoma",38.222,-122.588,"Schollenberger Park",
"ds94","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-05",2006,,"x",,,,"Other / Unknown","Solano",38.205547,-122.027843,"SUMA6064",
"ds91","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-07",2006,,"x",,,,"Other / Unknown","Solano",38.196581,-122.025861,"SUMA6061",
"ds86","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-11",2006,,"x",,,,"Other / Unknown","Solano",38.206361,-122.03143,"SUMA6047",
"ds87","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-11",2006,,"x",,,,"Other / Unknown","Solano",38.205955,-122.031435,"SUMA6046",
"ds89","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-11",2006,,"x",,,,"Other / Unknown","Solano",38.204242,-122.031298,"SUMA6042",
"ds97","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-12",2006,,"x",,,,"Other / Unknown","Solano",38.202084,-122.034067,"SUMA6043",
"ds95","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-13",2006,,"x",,,,"Other / Unknown","Solano",38.195079,-122.027285,"SUMA6060",
"ds96","Salicornia virginica","staff","DFW Vegetation Classification and Mapping Program","2006-09-13",2006,,"x",,,,"Other / Unknown","Solano",38.194507,-122.027807,"SUMA6059",
"ds84","Spartina foliosa","staff","DFW Vegetation Classification and Mapping Program","2006-09-19",2006,,"x",,,,"Other / Unknown","Solano",38.053944,-122.124602,"SUMA6009",
"gr13889","Salicornia pacifica","Toni Corelli","State Park Volunteer","2007-01-01",2007,,"x","235 Acres",,,"Public Land","San Mateo",37.2611,-122.404,"Pescadero Marsh Natural Preserve Pescadero Marsh Natural Preserve, Pescadero State Beach",
"gr16622","Sarcocornia pacifica","David Magney",,"2007-01-01",2007,,"x",,,,"Public Land","Ventura",34.1248,-119.1687,"Ormond Beach",
"wb67-27","Spartina foliosa","VT","Invasive Spartina Project - DRAFT DATA","2008-01-01",2008,,"113.404329769 Square Met","174.468199645 Square Meters","<1",,"Other / Unknown","Contra Costa",38.0051555626,-122.3450475369,,
"gr13888","Spartina foliosa","Toni Corelli","Toni Corelli, Botanist","2008-01-01",2008,,"x","23,000 Acres",,,"City or County Government","San Mateo",37.539949,-122.404861,"San Francisco Peninsula Watershed San Mateo County",
"ce448","Salicornia virginica","staff","California Dept. of Parks and Recreation","2008-01-01",2008,,"x",,,,"Public Land","San Luis Obispo",35.67126,-121.2824,"San Simeon State Park Coastal bluffs west of Highway One from near San Simeon Creek to San Carpoforo Creek",
"ce657","Salicornia virginica","Doreen Smith, Michael Perlmutter","Bay Area Early Detection Network","2008-04-16",2008,,"x","11 Acres",,,"Private Land Trust","Marin",37.893977,-122.49849,"Richardson Bay Audubon Center and Sanctuary, Marin County",
"ce137","Salicornia virginica","staff","California Energy Commission; Mirant Willow Pass; URS","2008-05-07",2008,,"x",,,,"Private Landowner","Contra Costa",38.03856,-121.888847,"Willow Pass Generating Station",
"ce654","Sarcocornia pacifica","Michael Perlmutter","Bay Area Early Detection Network","2008-05-16",2008,,"x",,,,"City or County Government","Marin",37.890896,-122.501302,"Aramburu Island, Richardson Bay, Marin County",
"ce655","Sarcocornia pacifica","Michael Perlmutter","Bay Area Early Detection Network","2008-05-16",2008,,"x",,,,"City or County Government","Marin",37.894045,-122.503394,"Pickleweed, Richardson Bay, Marin County",
"ce656","Sarcocornia pacifica","Michael Perlmutter","Bay Area Early Detection Network","2008-05-16",2008,,"x",,,,"City or County Government","Marin",37.892614,-122.502755,"un-named island, Richardson Bay, Marin County",
"ce175","Salicornia virginica","volunteers","National Geographic, National Park Service,  BioBlitz 2008: Santa Monica Mountains National Recreation Area ","2008-05-31",2008,,"x",,,,"Public Land","Los Angeles",34.035057,-118.681955,"Malibu Lagoon",
"ce176","Salicornia virginica","volunteers","National Geographic, National Park Service,  BioBlitz 2008: Santa Monica Mountains National Recreation Area ","2008-05-31",2008,,"x",,,,"Public Land","Los Angeles",34.033848,-118.678951,"Malibu Pier and Lagoon",
"GG646","Salicornia virginica","Sarah Campbell;  Michael Chasse;  Sangeet Khalsa","Presidio Natural Resources","2008-06-12",2008,,"x","24.09 Acres",,,"Public Land","San Francisco",37.804945,-122.45791,"Crissy Field",
"gr13944","Salicornia virginica","Darlene LaMont, Betty Gugolz et al","Darlene LaMont","2008-07-01",2008,,"x",,,,"Private Landowner","Sonoma",38.3522,-123.0569,"Chanslor Ranch",
"xr344447","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-07-15",2008,,"44.1562 Square Meters","176.625 Square Meters","5 - 25","Scattered Plants",,"Contra Costa",38.006752,-122.350756,,
"xr344507","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-07-23",2008,,"1.884 Square Meters","12.56 Square Meters","5 - 25","Single Plant",,"Contra Costa",37.972785,-122.379564,,
"xr344488","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-07-23",2008,,"2.9438 Square Meters","19.625 Square Meters","5 - 25","Single Plant",,"Contra Costa",37.960151,-122.393718,,
"xr344484","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-07-23",2008,,"0.1766 Square Meters","7.065 Square Meters","1 - 5","Single Plant",,"Contra Costa",37.961656,-122.388514,,
"xr344483","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-07-23",2008,,"0.7065 Square Meters","28.26 Square Meters","1 - 5","Single Plant",,"Contra Costa",37.961547,-122.390177,,
"xr347591","Spartina alterniflora","Ellen Hamingson","PORE Vegetation Management; SFAN; BAEDN","2008-07-24",2008,,,"20 Square Meters","<1",,"* National Park Service","Marin",38.0563286,-122.950097,,
"gx30392","Spartina alterniflora","Ellen Hamingson","National Park Service [SFAN]","2008-07-24",2008,"Seedling / rosette","0.0 square meters","20.0 square meters","0.0",,"* National Park Service","Marin",38.0563285969,-122.9500969635,"From UTM 504378E 4212066N",
"sfw49","Spartina alterniflora","Jennifer Robinson","BAEDN; SFWMA;  Port of SF(2008)","2008-08-04",2008,,"x",,,,"City or County Government","San Francisco",37.745934,-122.375526,"Pier 94",
"wb67-21","Spartina foliosa","JM","Invasive Spartina Project - DRAFT DATA","2008-08-19",2008,,"4.86901487326 Square Met","19.4760594931 Square Meters","<1",,"Other / Unknown","Contra Costa",37.9595696468,-122.3896150856,,
"wb67-23","Spartina foliosa","JM","Invasive Spartina Project - DRAFT DATA","2008-08-19",2008,,"14.9708982919 Square Met","27.2198150762 Square Meters","<1",,"Other / Unknown","Contra Costa",37.9615882561,-122.3891359389,,
"wb67-24","Spartina foliosa","JM","Invasive Spartina Project - DRAFT DATA","2008-08-19",2008,,"137.25538333 Square Mete","183.007177774 Square Meters","<1",,"Other / Unknown","Contra Costa",37.9603565723,-122.3943809997,,
"wb67-25","Spartina foliosa","JM","Invasive Spartina Project - DRAFT DATA","2008-08-19",2008,,"17.1832897046 Square Met","49.0951134418 Square Meters","<1",,"Other / Unknown","Contra Costa",37.9547881245,-122.3899536706,,
"wb67-26","Spartina foliosa","VT","Invasive Spartina Project - DRAFT DATA","2008-08-25",2008,,"10.5397293883 Square Met","30.113512538 Square Meters","<1",,"Other / Unknown","Contra Costa",38.0057073629,-122.3460701837,,
"xr344515","Spartina foliosa","staff","Invasive Spartina Project - DRAFT DATA","2008-09-15",2008,,"16.956 Square Meters","113.04 Square Meters","5 - 25","Scattered Plants",,"Contra Costa",38.005615,-122.345731,,
"GG502","Spartina foliosa","Michael Chasse","Presidio Natural Resources","2008-10-01",2008,,"x","5.537 Acres",,,"Public Land","San Francisco",37.804562,-122.456891,"Crissy Field; Tidal Wetland",
"GG502","Salicornia virginica","Michael Chasse","Presidio Natural Resources","2008-10-01",2008,,"x","5.537 Acres",,,"Public Land","San Francisco",37.804562,-122.456891,"Crissy Field; Tidal Wetland",
"ce48","Spartina foliosa","W Follette, G de Nevers, R Peterson,  C Weiske","Audubon Canyon Ranch","2009-01-01",2009,,"x","1000 Acres",,,"Private Landowner","Marin",37.931719,-122.676773,"Bolinas Lagoon Preserve",
"ce48","Salicornia virginica","W Follette, G de Nevers, R Peterson,  C Weiske","Audubon Canyon Ranch","2009-01-01",2009,,"x","1000 Acres",,,"Private Landowner","Marin",37.931719,-122.676773,"Bolinas Lagoon Preserve",
"ce209","Salicornia virginica","adapted from Ferren 1985","UC Natural Reserve System","2009-01-01",2009,,"x","230 Acres",,,"Public Land","Santa Barbara",34.399615,-119.534854,"Carpinteria Salt Marsh Reserve",
"wb1194-2993","Salicornia pacifica","Brian and Eileen Keelan",,"2009-05-02",2009,,,,,,"Other / Unknown","Sonoma",38.32123,-123.05534,"Westside Cpgd, by Site 40 -- Bodega Bay",
"ce150","Spartina foliosa","J Free, T Fuad, J Lesley, A Mauro, K Mauro, R Patton, D Stillinger, E Venrick, S Welker","San Elijo Lagoon Conservancy BioBlitz","2009-05-16",2009,,"x",,,,"Private Land Trust","San Diego",33.017732,-117.24575,"San Elijo Lagoon",
"ce468","salicornia virginica","Lech Naumovich",,"2009-07-24",2009,,"x","1 Acres",,,"Public Land","Alameda",37.79088,-122.304521,"Alameda Naval Air Station Edge of NAS and Ferry Canal - patches of good remnant bayland plant assemblages",
"xr345015","Salicornia virginica","Lech Naumovich",,"2009-07-25",2009,"Mature",,,,,,"Alameda",37.790653,-122.302722,,
"ce294","Salicornia virginica","Robert Preston et al.","Sonoma Land Trust; US Fish and Wildlife Service; CA Dept. of Fish and Game; Jones and Stokes","2009-08-01",2009,,"x","2327 Acres",,,"Private Land Trust","Sonoma",38.143872,-122.463912,"Sears Point Norith Point Joint Venture and Dickson Ranch parcels",
"ce218","Salicornia pacifica","Tim Hyland et al.","Nancy Williams, natural-bridges-life","2009-08-27",2009,,"x","65 Acres",,,"Public Land","Santa Cruz",36.9514,-122.057418,"Natural Bridges State Beach",
"ce358","Spartina foliosa","Robert De Ruff",,"2009-11-13",2009,,"x",,,,"Public Land","Orange",33.647921,-117.875061,"Upper Newport Bay",
"ce358","Salicornia virginica","Robert De Ruff",,"2009-11-13",2009,,"x",,,,"Public Land","Orange",33.647921,-117.875061,"Upper Newport Bay",
"ce467","Salicornia virginica","staff","Banning Ranch Conservancy","2010-02-12",2010,,"x","412 Acres",,,"Private Landowner","Orange",33.631724,-117.950935,"Banning Ranch",
"wb1194-2994","Salicornia pacifica","Brian and Eileen Keelan",,"2010-05-23",2010,,,,,,"Other / Unknown","Orange",33.62703,-117.88384,"Back Bay Rd 1.9 mi from Jamboree Rd -- Upper Newport Bay Ec Res",
"eb18990","Spartina foliosa","Neil Havlik","East Bay CNPS Rare and Unusual Plants Database","2010-07-20",2010,,,,,,,"Contra Costa",37.9241,-122.389,"Pt. Richmond area",
"mcp1221","Spartina alterniflora","Pete Frye","MCOSD","2010-11-18",2010,"Mature",,"0.0180495210063 Acres","0 - 1","Scattered Dense Patches","City or County Government","Marin",37.93125729,-122.68966387,,
"mcp1220","Spartina alterniflora","Pete Frye","MCOSD","2010-11-18",2010,"Mature",,"0.00458463003874 Acres","0 - 1","Single Patch","City or County Government","Marin",37.93305902,-122.69166567,,
"mcp2176","Spartina alterniflora","Pete Frye","MCOSD","2010-11-18",2010,,,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.90291313,-122.64763057,,
"mcp2177","Spartina alterniflora","Pete Frye","MCOSD","2010-11-18",2010,"Mature",,"< 0.1 Acres","0 - 1 %","Scattered Dense Patches","City or County Government","Marin",37.93314577,-122.69758581,,
"ce899","Salicornia pacifica","Toni Corelli","CNPS Santa Clara Valley Chapter","2010-11-30",2010,,"x",,,,"City or County Government","San Mateo",37.502882,-122.478332,"Pillar Point Harbor County of San Mateo",
"cbo2618","Salicornia virginica","Tony Morosco","<img src=http://waltony.homeip.net/BTLogoLBlkBgrnd.gif width=80> BotanicalTech.com","2011-03-28",2011,,,,,"Single Plant",,"Alameda",37.61127,-122.102108,,
"in:15480","Salicornia virginica","Chris Brown","iNaturalist","2011-04-27",2011,,,,,,,"San Mateo",37.590805256,-122.3181724548,"Coyote Point Marina, San Mateo, CA 94401, USA",
"wb1194-2995","Salicornia pacifica","Brian and Eileen Keelan",,"2011-05-15",2011,,,,,,"Other / Unknown","Marin",37.92091,-122.49414,"Ring Mt Open Space Preserve -- Tiburon Peninsula",
"in:29997","Salicornia virginica","Franco Folini","iNaturalist","2011-09-03",2011,,,,,,,"Marin",38.0129563768,-122.5014209747,"China Camp State Park, Marin County, CA",
"in:30309","Salicornia virginica","Franco Folini","iNaturalist","2011-09-05",2011,,,,,,,"Mendocino",39.3038857178,-123.7717151642,"Mendocino, CA",
"mcp3576","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,"Mature",,"0.0 Acres","1 - 5","Scattered Dense Patches","City or County Government","Marin",37.90551049,-122.65012991,,
"mcp1223","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,"Mature",,"0.045832582851 Acres","5 - 25","Scattered Dense Patches","City or County Government","Marin",37.93219394,-122.69016966,,
"mcp1222","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,"Mature",,"0.022473180115 Acres","1 - 5","Scattered Dense Patches","City or County Government","Marin",37.90560326,-122.65016087,,
"mcp2237","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,"Dead / skeleton",,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.93305902,-122.69166567,,
"mcp2238","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,"Dead / skeleton",,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.93314577,-122.69758581,,
"mcp2239","Spartina alterniflora","Pete Frye","MCOSD","2011-09-07",2011,,,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.90291313,-122.64763057,,
"in:34066","Salicornia virginica","bob-dodge","iNaturalist","2011-10-03",2011,,,,,,,"San Mateo",37.4982662255,-122.2289729125,"bair Island redwood city ca",
"ce574","Salicornia virginica","Elena Tuttle",,"2011-11-29",2011,,"x",,,,,"Tulare",36.5,-119,,
"ce575","Salicornia virginica","Elena Tuttle",,"2011-11-29",2011,,"x",,,,,"Tulare",36.5,-119,,
"in:54397","Salicornia virginica","Chris Brown","iNaturalist","2012-03-01",2012,,,,,,,"San Diego",32.7555351257,-117.2480545044,"32.755535,-117.248055, San Diego, CA, , United States",
"in:55233","Spartina foliosa","Chris Brown","iNaturalist","2012-03-04",2012,,,,,,,"San Diego",32.7567825317,-117.2419586182,"32.75678253173828, -117.24195861816406",
"in:55340","Salicornia virginica","Franco Folini","iNaturalist","2012-03-04",2012,,,,,,,"Marin",37.9340778039,-122.6962388643,"Point Reyes National Seashore",
"wb1194-2996","Salicornia pacifica","Brian and Eileen Keelan",,"2012-03-10",2012,,,,,,"Other / Unknown","Marin",38.08797,-122.83172,"Peppermill Ck from White House Pool -- NW of Pt Reyes Station",
"wb1194-3190","Spartina foliosa","Brian and Eileen Keelan",,"2012-03-11",2012,,,,,,"Other / Unknown","Marin",38.0071,-122.48594,"MP 3.81, Pt San Pedro Rd -- China Camp SP",
"in:61957","Salicornia virginica","Franco Folini","iNaturalist","2012-04-01",2012,,,,,,,"San Mateo",37.2650928451,-122.4070614261,"Pescadero Marsh Natural Preserve",
"ce607","Salicornia pacifica","Michael Perlmutter, Peter Baye","Bay Area Early Detection Network","2012-04-03",2012,,"x",,,,"City or County Government","San Francisco",37.745691,-122.375645,"Pier 94, San Francisco - Extant flora Pier 94 is just south of, and adjacent to the Islais Creek Inlet, on land owned by the Port of San Francisco. Pier 94 is just north of the container shipping facility at Pier 96. Golden Gate Audubon Society is assisting with site restoration & management.",
"in:64951","Salicornia virginica","Chris Brown","iNaturalist","2012-04-12",2012,,,,,,,"Sonoma",38.229113,-122.612743,"Petaluma, California",
"ce649","Salicornia virginica","Many","Los Osos/Morro Bay Chapter of Small Wilderness Area Preservation (SWAP)","2012-06-04",2012,,"x","97 Acres",,,"Public Land","San Luis Obispo",35.3335,-120.8272,"Elfin Forest Natural Preserve Coastal salt & brackish water marsh, reparian woodland, oak Morro manzanita complex, coastal dune scrub, maritime chaparrel and more in a compact easily accessable area.",
"ce900","Salicornia pacifica","Toni Corelli","State Park Volunteer","2012-07-10",2012,,"x",,,,"State Government","San Mateo",37.287711,-122.406234,"Pomponio State Beach San Mateo County",
"in:102973","Salicornia virginica","Chris Brown","iNaturalist","2012-07-16",2012,,,,,,,"Contra Costa",38.005186,-122.355968,"Point Pinole Trl, Richmond, California",
"in:107398","Salicornia virginica","Eric Heupel","iNaturalist","2012-07-20",2012,,,,,,,"Monterey",36.820966,-121.737091,"Elkhorn, California",
"in:111740","Salicornia virginica","Sam McNally","iNaturalist","2012-08-08",2012,,,,,,,"Alameda",37.4938904209,-122.0003582244,"Mowry Slough, Fremont, CA",
"mcp4029","Spartina alterniflora","Pete Frye","MCOSD","2012-11-05",2012,"Mature",,"0.02 Acres","75 - 95","Scattered Dense Patches","City or County Government","Marin",37.93220114,-122.69016864,,
"mcp4031","Spartina alterniflora","Pete Frye","MCOSD","2012-11-05",2012,"Mature",,"0.01 Acres","75 - 95","Dense Monoculture","City or County Government","Marin",37.93128545,-122.68968882,,
"ce882","Salicornia pacifica","Toni Corelli","CNPS Santa Clara Valley Chapter","2013-01-05",2013,,"x",,,,"City or County Government","San Mateo",37.522413,-122.516677,"Fitzgerald Marine Reserve San Mateo County",
"in:217847","Salicornia virginica","Liam O'Brien","iNaturalist","2013-03-17",2013,,,,,,,"San Francisco",37.717586,-122.379287,"600?764 Egbert Ave, San Francisco, California",
"ce898","Salicornia pacifica","Toni Corelli","State Park Volunteer","2013-06-14",2013,,"x","75 Acres",,,"State Government","San Mateo",37.181962,-122.394175,"Pigeon Point Light Station Includes area around Lighthouse and beach south and north",
"ce930","Spartina foliosa","Ramona Robison","California State Parks","2013-06-22",2013,,"x",,,,"State Government","Marin",38.108289,-122.846288,"Tomales Bay State Park Millerton Point, loop around parking area and marsh to the south east.",
"ce930","Salicornia pacifica","Ramona Robison","California State Parks","2013-06-22",2013,,"x",,,,"State Government","Marin",38.108289,-122.846288,"Tomales Bay State Park Millerton Point, loop around parking area and marsh to the south east.",
"mcp4444","Spartina alterniflora","Vertin Alvarez","MCOSD","2013-09-25",2013,"Mature",,"0.0321687 Acres","75 - 95",,"City or County Government","Marin",37.932205,-122.69016087,,
"mg1927","Spartina foliosa","Vertin Alvarez ",,"2014-02-05",2014,"Dormant",,,"25-50","Single Patch",,"Marin",38.129126,-122.544458,,
"mg1999","Spartina foliosa","Bryan Derr",,"2014-02-06",2014,,,,,,,"Marin",38.00869462,-122.52374931,,
"mg1994","Salicornia pacifica","Bryan Derr",,"2014-02-06",2014,,,,,,"Other / Unknown","Marin",38.00878098,-122.52395414,,
"mg2001","Spartina alterniflora","Vertin Alvarez ",,"2014-02-11",2014,,,,,,,"Marin",37.896443,-122.526178,,
"mg2044","Salicornia pacifica","Bryan Derr",,"2014-02-11",2014,,,,,,,"Marin",37.89575505,-122.52605403,,
"mg2217","Spartina alterniflora","Vertin Alvarez ",,"2014-02-19",2014,,,,,,,"Marin",37.886021,-122.510088,,
"mg2221","Salicornia pacifica","Vertin Alvarez ",,"2014-02-19",2014,,,,,,,"Marin",37.8854,-122.511335,,
"in:598877","Spartina foliosa","Lew Stringer","iNaturalist","2014-03-29",2014,,,,,,,"San Francisco",37.8048980842,-122.4532639236,"Crissy Field, San Francisco, CA, US",
"mcp2463","Spartina alterniflora","Vertin Alvarez","MCOSD","2014-05-15",2014,"Dead / skeleton",,"< 0.1 Acres","0 %","Dense Monoculture","City or County Government","Marin",37.93125729,-122.68966387,,
"ce929","Salicornia pacifica","Mike Perlmutter",,"2014-07-18",2014,,"x",,,,"City or County Government","Alameda",37.795283,-122.261505,"Lake Merritt Channel Edges of Lake Merritt Channel/Channel Park.",
"mcp1224","Spartina alterniflora","Pete Frye","MCOSD","2014-09-20",2014,"Fruiting",,"0.0127220221145 Acres","0 - 1","Single Patch","City or County Government","Marin",37.932751,-122.69144684,,
"mcp2518","Spartina alterniflora","Pete Frye","MCOSD","2014-09-22",2014,"Dead / skeleton",,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.93125729,-122.68966387,,
"mcp2519","Spartina alterniflora","Pete Frye","MCOSD","2014-09-22",2014,,,"< 0.1 Acres","0 %",,"City or County Government","Marin",37.93305902,-122.69166567,,
"mcp4964","Spartina alterniflora","Pete Frye","MCOSD","2014-10-21",2014,"Leafing out",,"0.00137123 Acres","0 - 1",,"City or County Government","Marin",37.93121306,-122.68964835,,
"mcp4965","Spartina alterniflora","Pete Frye","MCOSD","2014-10-21",2014,"Fruiting",,"0.0465265 Acres","75 - 95","Dense Monoculture","City or County Government","Marin",37.93219197,-122.6901709,,
"mcp4966","Spartina alterniflora","Pete Frye","MCOSD","2014-10-21",2014,"Fruiting",,"0.00614117 Acres","0 - 1",,"City or County Government","Marin",37.9327349,-122.69145365,,
"po1415","Salicornia virginica","Tara Reinertson",,"2015-03-19",2015,,,,,,"Other / Unknown","Alameda",37.8031636,-122.3247305,"In salt swale near rock wall ",
"ce977","Spartina foliosa","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy","2015-04-15",2015,,"x","900 Acres",,,"Other / Unknown","San Diego",33.017204,-117.252831,"San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"ce977","Salicornia pacifica","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy","2015-04-15",2015,,"x","900 Acres",,,"Other / Unknown","San Diego",33.017204,-117.252831,"San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"ce977","Salicornia virginica","Susan Welker, Angelique Herman","San Diego County, San Elijo Lagoon Conservancy","2015-04-15",2015,,"x","900 Acres",,,"Other / Unknown","San Diego",33.017204,-117.252831,"San Elijo Lagoon Ecological Reserve botanical inventory for San Elijo Lagoon Ecological Reserve",
"mg14332","Salicornia pacifica","jamie smith",,"2015-06-08",2015,,,,,,"Other / Unknown","Marin",37.888133,-122.510726,,
