"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"wb1253-493","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-05-27",2004,,,"0.0198 Acres",37.5,,"* USDA Forest Service","Del Norte",41.61544533,-123.86324826,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"gr7928","Cytisus scoparius","Follette et al.","Marin CNPS","2004-05-30",2004,,"x",,,,"Private Landowner","Marin",38.251,-122.964,"Dillon Beach, Lawsons Landing",
"wb370-53","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2004-06-06",2004,,,"0.248734836637 Acres",,,"Other / Unknown","El Dorado",38.95465047,-120.77753677,,
"wb370-54","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2004-06-06",2004,,,"0.248731463939 Acres",,,"Other / Unknown","El Dorado",38.96885458,-120.77304167,,
"wb370-57","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2004-06-06",2004,,,"0.248727101712 Acres",,,"Other / Unknown","El Dorado",38.97023419,-120.70935744,,
"wb370-109","Cytisus scoparius","UARP, UNK","Eldorado National Forest","2004-06-06",2004,,,"0.248732116851 Acres",,,"Other / Unknown","El Dorado",38.83448298,-120.49325772,,
"wb1252-419","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2004-06-06",2004,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.95465047,-120.77753677,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-420","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2004-06-06",2004,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.96885458,-120.77304167,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-423","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2004-06-06",2004,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.97023419,-120.70935744,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-481","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2004-06-06",2004,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.67797468,-120.59958081,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb368-97","Cytisus scoparius","staff","Lassen National Forest","2004-06-08",2004,,,"0.01 Acres",,,"Other / Unknown","Lassen",40.50419962,-120.99023736,"roadside",
"wb1252-503","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-06-09",2004,,,"0.0113 Acres",0.5,,"* USDA Forest Service","Del Norte",41.88658492,-124.00417996,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-268","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-06-09",2004,,,"1.2159 Acres",3,,"* USDA Forest Service","Del Norte",41.84802022,-124.0615981,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb368-99","Cytisus scoparius","staff","Lassen National Forest","2004-06-14",2004,,,"0.01 Acres",,,"Other / Unknown","Lassen",40.50292339,-120.98910943,"roadside",
"wb368-219","Cytisus scoparius","staff","Lassen National Forest","2004-06-22",2004,,,"0.01 Acres",,,"Other / Unknown","Plumas",40.31532503,-121.18288849,"roadside",
"wb1252-293","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-07-01",2004,,,"1.6473 Acres",62.5,,"* USDA Forest Service","Humboldt",40.94806814,-123.63056038,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-423","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-07-01",2004,,,"2.45 Acres",37.5,,"* USDA Forest Service","Humboldt",40.94959075,-123.61837377,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-72","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-07-01",2004,,,"1.3127 Acres",37.5,,"* USDA Forest Service","Humboldt",40.94747781,-123.61622588,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-118","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-07-01",2004,,,"0.0228 Acres",0.5,,"* USDA Forest Service","Humboldt",40.88779453,-123.6521564,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-0","Cytisus scoparius","Courtney Rowe","LAKE TAHOE BASIN MGT UNIT","2004-07-20",2004,,,"8.0E-4 Acres",0,,"* USDA Forest Service","Placer",39.16457531,-120.14495621,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-236","Cytisus scoparius","Lauren Johnson","MENDOCINO NATIONAL FOREST","2004-07-22",2004,,,"0.1961 Acres",0.5,,"* USDA Forest Service","Glenn",39.64151711,-122.74650153,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"ce499","Cytisus scoparius","Dean Taylor","DWT field survey","2004-07-26",2004,,"x","500 Acres",,,,"Tulare",36.5,-119,"Missouri Canyon, vicinity Volanoville ridges in region of  the Missouri Canyon, and Otter Creek vicinity Volanoville",
"wb1253-125","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-08-11",2004,,,"0.0086 Acres",3,,"* USDA Forest Service","Del Norte",41.88924477,-123.83895498,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-467","Cytisus scoparius","James Johnson","PLUMAS NATIONAL FOREST","2004-08-24",2004,,,"2.0E-4 Acres",0,,"* USDA Forest Service","Plumas",40.00461985,-120.94477742,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb42-477","Cytisus scoparius","staff","Marin County Open Space District","2004-08-31",2004,,"57218.1066193 Square Met","1.31 Acres",,"Single Plant","Public Land","Marin",38.01811534,-122.66834954,"MAURICE THORNER MEMORIAL PRESERVE",
"wb42-478","Cytisus scoparius","staff","Marin County Open Space District","2004-08-31",2004,,"134828.994056 Square Met","3.1 Acres",,,"Public Land","Marin",38.01666381,-122.66524584,"MAURICE THORNER MEMORIAL PRESERVE",
"mcp1713","Cytisus scoparius","Greg Reza","MCOSD","2004-08-31",2004,,,"< 0.1 Acres",,"Dense Monoculture","City or County Government","Marin",38.01683216,-122.66555844,,
"mcp1714","Cytisus scoparius","Greg Reza","MCOSD","2004-08-31",2004,,,"< 0.1 Acres",,"Scattered Dense Patches","City or County Government","Marin",38.01811534,-122.66834954,,
"wb1252-169","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-09-07",2004,,,"0.5805 Acres",37.5,,"* USDA Forest Service","Del Norte",41.77808072,-123.77557529,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-98","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-09-26",2004,,,"0.0681 Acres",0.5,,"* USDA Forest Service","Del Norte",41.79614706,-123.77160772,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-147","Cytisus scoparius","James Johnson","PLUMAS NATIONAL FOREST","2004-09-29",2004,,,"0.0353 Acres",85,,"* USDA Forest Service","Yuba",39.36899395,-121.18187599,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-184","Cytisus scoparius","James Johnson","PLUMAS NATIONAL FOREST","2004-09-29",2004,,,"0.0 Acres",63,,"* USDA Forest Service","Yuba",39.38787959,-121.15512937,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-323","Cytisus scoparius","James Johnson","PLUMAS NATIONAL FOREST","2004-09-29",2004,,,"0.0352 Acres",85,,"* USDA Forest Service","Yuba",39.37342184,-121.18310976,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-472","Cytisus scoparius","James Johnson","PLUMAS NATIONAL FOREST","2004-09-29",2004,,,"0.0 Acres",38,,"* USDA Forest Service","Yuba",39.36916697,-121.18098122,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1253-329","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-10-06",2004,,,"0.0978 Acres",0.5,,"* USDA Forest Service","Del Norte",41.67578772,-123.80072383,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-249","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-10-10",2004,,,"1.2621 Acres",15,,"* USDA Forest Service","Del Norte",41.9494241,-123.80988867,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-252","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-10-24",2004,,,"4.7406 Acres",85,,"* USDA Forest Service","Del Norte",41.89519978,-123.75501824,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-24","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-11-03",2004,,,"2.3066 Acres",85,,"* USDA Forest Service","Del Norte",41.88058932,-123.74165061,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-496","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-11-09",2004,,,"0.1161 Acres",37.5,,"* USDA Forest Service","Del Norte",41.85846513,-123.77863775,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-208","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-11-09",2004,,,"1.6288 Acres",15,,"* USDA Forest Service","Del Norte",41.82648191,-123.7564217,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-329","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2004-11-15",2004,,,"0.5709 Acres",0.5,,"* USDA Forest Service","Del Norte",41.56082457,-123.86233825,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"xr333057","Cytisus scoparius","Hrusa, G.F. Hrusa 15058","G.F. Hrusa checklists","2005-01-01",2005,,,,,,,"Del Norte",42.05,-123.75,"Illinois Valley; Hwy 199 N from Crescent City to Ore. border, L on Arrowhead Dr.",
"xr349692","Cytisus scoparius","Robert Katz",,"2005-01-09",2005,"Flowering",,,"01/05/15","Single Plant","Public Land","Marin",38.087621,-122.582788,"Arroyo Avichi Creek Indian Valley Open Space lands County of Marin",
"wb1252-264","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-01-30",2005,,,"0.0623 Acres",85,,"* USDA Forest Service","Del Norte",41.93600256,-123.7560568,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-388","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-01-30",2005,,,"0.152 Acres",37.5,,"* USDA Forest Service","Del Norte",41.94007344,-123.75149006,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-146","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-01-30",2005,,,"0.2244 Acres",85,,"* USDA Forest Service","Del Norte",41.91943505,-123.76633826,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-119","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-02-02",2005,,,"0.9078 Acres",37.5,,"* USDA Forest Service","Del Norte",41.87831841,-124.0293396,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-495","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-02-12",2005,,,"0.6555 Acres",85,,"* USDA Forest Service","Del Norte",41.88062242,-123.74731772,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-93","Cytisus scoparius","John McRae","SIX RIVERS NATIONAL FOREST","2005-02-15",2005,,,"0.51 Acres",0.5,,"* USDA Forest Service","Del Norte",41.92235456,-123.86189681,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"gr5458","Cytisus scoparius","Teresa Sholars",,"2005-03-01",2005,,"x",,,,"Public Land","Mendocino",39.276,-123.782,"Little River, Van Damme St Park, coastal strand",
"gr6231","Cytisus scoparius","Teresa Sholars",,"2005-03-01",2005,,"x",,,,"Public Land","Mendocino",39.512,-123.779,"Ft Bragg, MacKerricher State Park",
"df1369","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-03-08",2005,,"x",,,,"Public Land","El Dorado",38.819867,-120.947656,"SNFN0004 Plot is in Greenwood Creek parcel of BLM land about 8 miles from Cool past gate. Plot center is about 30m west of trail that follows along S. Fork of American River. A drainage occurs down (E-W) in northern half of plot that includes Buckeye. Stand is a m",
"df1370","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-03-08",2005,,"x",,,,"Other / Unknown","El Dorado",38.818865,-120.949101,"SNFN0005 Half a mile south of NE gate of Greenwood Creek BLM land. Southern portion of plot is 10m from S. Fork of American River. Plot is an intermittent, multi-stemmed Q. wislizeni woodland. Stand has a 65 cm dbh grey Pine and a few smaller Pinus sabiniana. Mode",
"gr7943","Cytisus scoparius","Dorren Smith et al.","Marin CNPS","2005-03-10",2005,,"x",,,,"Public Land","Marin",37.94,-122.74,"Palomarin, Pt Reyes Palomarin to Bass Lk, Pt Reyes",
"wb150-81","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.6488146,-122.62865326,,
"wb150-98","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.65391826,-122.62411289,,
"wb150-132","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.64878493,-122.62829043,,
"wb150-133","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.6488146,-122.62865326,,
"wb150-147","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.65154222,-122.62389639,,
"wb150-150","Cytisus scoparius","staff","NPS EPMT","2005-03-26",2005,,,,,,"Other / Unknown","Shasta",40.65391826,-122.62411289,,
"wb150-72","Cytisus scoparius","staff","NPS EPMT","2005-03-27",2005,,,,,,"Other / Unknown","Shasta",40.64829177,-122.62881864,,
"wb150-73","Cytisus scoparius","staff","NPS EPMT","2005-03-27",2005,,,,,,"Other / Unknown","Shasta",40.64927916,-122.62778526,,
"wb150-74","Cytisus scoparius","staff","NPS EPMT","2005-03-27",2005,,,,,,"Other / Unknown","Shasta",40.64946126,-122.62791374,,
"wb150-75","Cytisus scoparius","staff","NPS EPMT","2005-03-27",2005,,,,,,"Other / Unknown","Shasta",40.64924244,-122.62825992,,
"wb150-124","Cytisus scoparius","staff","NPS EPMT","2005-03-27",2005,,,,,,"Other / Unknown","Shasta",40.64829177,-122.62881864,,
"wb150-70","Cytisus scoparius","staff","NPS EPMT","2005-03-28",2005,,,,,,"Other / Unknown","Shasta",40.6541057,-122.62627849,,
"wb150-71","Cytisus scoparius","staff","NPS EPMT","2005-03-28",2005,,,,,,"Other / Unknown","Shasta",40.65672243,-122.62511693,,
"wb150-78","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64730202,-122.62868194,,
"wb150-79","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64676017,-122.62830208,,
"wb150-82","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64876749,-122.62792784,,
"wb150-83","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64844051,-122.6282472,,
"wb150-84","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64820283,-122.62825266,,
"wb150-86","Cytisus scoparius","staff","NPS EPMT","2005-03-29",2005,,,,,,"Other / Unknown","Shasta",40.64925852,-122.6272624,,
"wb42-482","Cytisus scoparius","staff","Marin County Open Space District","2005-04-22",2005,"Flowering","164349.329405 Square Met","3.77 Acres","05/25/15","Single Plant","Public Land","Marin",38.01763764,-122.6556712969,"ROYS REDWOODS PRESERVE",
"df1393","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-25",2005,,"x",,,,"Public Land","El Dorado",38.77166,-121.0473,"SNFN0092 The plot is located on the south shore of Folsom Lake near where the American River enters the lake. The Stand is above the Sweetwater trail, about 1/4 mile from the trailhead. The stand is co-dominated by Quercus wislizeni and Quercus kelloggii in the ov",
"df1396","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-25",2005,,"x",,,,"Other / Unknown","El Dorado",38.77084,-120.842758,"SNFN0143 Site is in the Miner's Cabin Unit of Bureau of Land Management land. Plot is located on the south side of the south fork of the American river, approximately 500 meters east of where the river makes a strong bend. Plot is located approximately 1 km north ",
"df1397","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-25",2005,,"x",,,,"Other / Unknown","El Dorado",38.765436,-120.844348,"SNFN0144 BLM, Miner's Cabin Unit - El Dorado County. Plot is located approximately 500 meters NNE of where Highway 49 meets the BLM boundary, across the road from Red Shack Road. Plot is on the south side of the south fork of the American River. Plot is along side",
"df1402","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-25",2005,,"x",,,,"Public Land","El Dorado",38.884222,-121.038895,"SNFN0181 Auburn State Recreation Area. The plot is to the west of the northeastern portion of the Olmsted loop trail. The stand is on a steep north-facing slope of an east-west oriented ravine dropping into the American River Canyon. The low tree and shrub structu",
"df1398","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-26",2005,,"x",,,,"Other / Unknown","El Dorado",38.772904,-120.844756,"SNFN0145 Miner's Cabin Unit, BLM - El Dorado County. Canyon Live Oak woodland on ridgeline, north side of American River. Stand reached via Highway 193; turn west onto Baynes Road; south onto Stewart Mine Road. Follow road to last driveway on road. Stewart Mine Ro",
"df1457","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-04-26",2005,,"x",,,,"Other / Unknown","Placer",38.894725,-121.053249,"SNFN0182 Auburn State Recreation Area. The site is located about a half a kilometer north of Robie point. The stand is fairly typical of the woodland vegetation in this area in having a mix of oaks in the overstory and a structurally diverse mix of low trees and s",
"df1410","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-05-04",2005,,"x",,,,"Other / Unknown","El Dorado",38.800134,-120.98067,"SNFN0191 Cronin Ranch. The plot is located at the southern end of the parcel, on a northeast-facing slope between an unnamed access road (heading towards Salmon Falls) and the south fork of the American river. The overstory is a mix of interior live oak, blue oak,",
"df1412","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-05-04",2005,,"x",,,,"Other / Unknown","El Dorado",38.799693,-120.98279,"SNFN0193 Cronin Ranch. The stand is at the very southern end of the property, about 150m west of the south fork of the American river. The stand is on a east-facing slope with a shallow draw, dominated by large, even-aged black oaks with valley oaks intermixed. A ",
"gr7944","Cytisus scoparius","Doreen Smith et al.","Marin CNPS","2005-05-12",2005,,"x",,,,"Public Land","Marin",37.954,-122.578,"Phoenix Lake, MMWD",
"df1414","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-05-15",2005,,"x",,,,"Other / Unknown","El Dorado",38.823621,-120.96342,"SNFN0260 This plot and stand are on the SW-facing bank adjacent to Hastings Creek which flows SE. The topography is slightly concave at the southeast end of plot but undulates parallel to stream. Take Hwy 49 to 4 miles south of Pilot Hill and less than 5 miles fro",
"wb1252-251","Cytisus scoparius","Marla Knight","KLAMATH NATIONAL FOREST","2005-05-16",2005,,,"0.2314 Acres",0.5,,"* USDA Forest Service","Siskiyou",41.32105584,-123.04488419,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"df758","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-05-23",2005,,"x",,,,"Other / Unknown","Nevada",39.292393,-121.191892,"SNNR0265",
"wb368-129","Cytisus scoparius","staff","Lassen National Forest","2005-06-01",2005,,,"0.01 Acres",,,"Other / Unknown","Tehama",40.34507706,-121.73782339,"roadside",
"wb1252-130","Cytisus scoparius","Lauren Johnson","MENDOCINO NATIONAL FOREST","2005-06-01",2005,,,"1.7273 Acres",0.5,,"* USDA Forest Service","Glenn",39.66900964,-122.68704832,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1254-180","Cytisus scoparius","Lauren Johnson","MENDOCINO NATIONAL FOREST","2005-06-01",2005,,,"2.6459 Acres",0.5,,"* USDA Forest Service","Glenn",39.66785577,-122.67924905,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb368-128","Cytisus scoparius","staff","Lassen National Forest","2005-06-06",2005,,,"0.5 Acres",,,"Other / Unknown","Plumas",40.20565935,-121.06936425,"roadside",
"wb370-31","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"30.5803835468 Acres",,,"Other / Unknown","El Dorado",38.94063728,-120.85928757,,
"wb370-32","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"353.108566299 Acres",,,"Other / Unknown","El Dorado",38.94843105,-120.83136714,,
"wb370-38","Cytisus scoparius","Taylor, Mike Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"32.4612795296 Acres",,,"Other / Unknown","El Dorado",38.92350778,-120.79104192,,
"wb370-40","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248735757309 Acres",,,"Other / Unknown","El Dorado",38.93129848,-120.73407388,,
"wb370-41","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248738478457 Acres",,,"Other / Unknown","El Dorado",38.93152649,-120.73421659,,
"wb370-42","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248727930451 Acres",,,"Other / Unknown","El Dorado",38.93259269,-120.73344437,,
"wb370-44","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"7.55041795286 Acres",,,"Other / Unknown","El Dorado",38.95166267,-120.72917887,,
"wb370-45","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"17.1090694845 Acres",,,"Other / Unknown","El Dorado",38.88960362,-120.78816301,,
"wb370-49","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"40.5349619105 Acres",,,"Other / Unknown","El Dorado",38.97712746,-120.76478877,,
"wb370-50","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248724849913 Acres",,,"Other / Unknown","El Dorado",38.96231903,-120.7899224,,
"wb370-52","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248736853887 Acres",,,"Other / Unknown","El Dorado",38.96262383,-120.79031684,,
"wb370-59","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248733379939 Acres",,,"Other / Unknown","El Dorado",38.87366371,-120.7101799,,
"wb370-63","Cytisus scoparius","Guthrie, Rand","Eldorado National Forest","2005-06-06",2005,,,"0.248734838793 Acres",,,"Other / Unknown","El Dorado",38.87861686,-120.70272442,,
"wb370-65","Cytisus scoparius","Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"0.248738125103 Acres",,,"Other / Unknown","El Dorado",38.88075431,-120.69871328,,
"wb370-68","Cytisus scoparius","Guthrie, Rand","Eldorado National Forest","2005-06-06",2005,,,"0.248728736988 Acres",,,"Other / Unknown","El Dorado",38.86125385,-120.68808339,,
"wb370-69","Cytisus scoparius","Guthrie, Rand","Eldorado National Forest","2005-06-06",2005,,,"0.248716387661 Acres",,,"Other / Unknown","El Dorado",38.85333924,-120.68698009,,
"wb370-90","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"86.2403946299 Acres",,,"Other / Unknown","El Dorado",38.77146534,-120.63961446,,
"wb370-116","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"77.1530011067 Acres",,,"Other / Unknown","El Dorado",38.92505842,-120.74262189,,
"wb370-117","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"51.9874341564 Acres",,,"Other / Unknown","El Dorado",38.92413185,-120.71310783,,
"wb370-120","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"10.0231428947 Acres",,,"Other / Unknown","El Dorado",38.97957467,-120.74497503,,
"wb370-124","Cytisus scoparius","Taylor, Mike Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"9.20366439112 Acres",,,"Other / Unknown","El Dorado",38.81145334,-120.60071359,,
"wb370-125","Cytisus scoparius","Taylor, Mike Walker, Annie","Eldorado National Forest","2005-06-06",2005,,,"13.0929564428 Acres",,,"Other / Unknown","El Dorado",38.95881285,-120.78028895,,
"wb370-127","Cytisus scoparius","Walker, Annie Taylor, Mike","Eldorado National Forest","2005-06-06",2005,,,"8.95226282981 Acres",,,"Other / Unknown","El Dorado",38.98457163,-120.7510539,,
"wb1252-398","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"483.1996 Acres",0,,"* USDA Forest Service","El Dorado",38.94843105,-120.83136717,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-406","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.93129848,-120.73407388,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-416","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.96231903,-120.7899224,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-418","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.96262383,-120.79031684,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-429","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"0.2487 Acres",0,,"* USDA Forest Service","El Dorado",38.87861686,-120.70272442,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-455","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"103.3028 Acres",0,,"* USDA Forest Service","El Dorado",38.77145162,-120.63977756,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb1252-471","Cytisus scoparius","Matthew Brown","ELDORADO NATIONAL FOREST","2005-06-06",2005,,,"51.9787 Acres",0,,"* USDA Forest Service","El Dorado",38.92413185,-120.71310783,"Forest Service Pacific Southwest Region (National Forest System Lands in California)",
"wb368-120","Cytisus scoparius","staff","Lassen National Forest","2005-06-09",2005,,,"0.1 Acres",,,"Other / Unknown","Plumas",40.30181794,-121.15596454,"roadside",
"df779","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-06-15",2005,,"x",,,,"Other / Unknown","El Dorado",38.819485,-120.953622,"SNNR0286",
"df780","Cytisus scoparius","staff","CNPS Vegetation Program, DFW Vegetation Classification and Mapping Program","2005-06-15",2005,,"x",,,,"Other / Unknown","El Dorado",38.820965,-120.959914,"SNNR0287",
