"ID","Taxon","Observer","Source","Date","Year","Phenology","InfestedArea","GrossArea","Percent Cover","Distribution","National Ownership","County","x","y","Location Description","!Comments"
"wb30-16","Lepidium latifolium","F5C CD MM","Friends of Five Creeks","2009-06-19",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Alameda","37.76678856","-122.27521069",,
"wb30-17","Lepidium latifolium","F5C SS SA CP","Friends of Five Creeks","2009-06-20",2009,"Flowering",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.0396831019531","-122.27295614",,
"wb30-18","Lepidium latifolium","F5C SS SA CP","Friends of Five Creeks","2009-06-20",2009,"Flowering",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.03950886","-122.27294978",,
"wb30-19","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-20",2009,"Leafing out",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Alameda","37.86523082","-122.30936485",,
"wb30-20","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-20",2009,"Leafing out",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.86529398","-122.30881296",,
"wb30-21","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-20",2009,"Leafing out",,,"5 - 25",,"Other / Unknown","Alameda","37.86536672","-122.30841429",,
"wb30-22","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-20",2009,"Leafing out",,,"5 - 25",,"Other / Unknown","Alameda","37.86538549","-122.30781855",,
"wb30-23","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.96076339","-122.39353911",,
"wb30-24","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Leafing out",,,"5 - 25",,"Other / Unknown","Contra Costa","37.9607496","-122.39378433",,
"wb30-25","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Contra Costa","37.96220746","-122.39460222",,
"wb30-26","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Mature",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","37.96065381","-122.39409607",,
"wb30-27","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Contra Costa","37.96096569","-122.39546055",,
"wb30-28","Lepidium latifolium","F5C SS AC KW","Friends of Five Creeks","2009-06-21",2009,"Flowering",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","37.96150155","-122.39615319",,
"wb30-29","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01130543","-122.364021",,
"wb30-30","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.01078415","-122.36707243",,
"wb30-31","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.0101819","-122.36711817",,
"wb30-32","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.009952545166","-122.367174377442",,
"wb30-33","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00972905","-122.36726762",,
"wb30-34","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00929376","-122.36741403",,
"wb30-35","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00915124","-122.36746466",,
"wb30-36","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00833624","-122.36784311",,
"wb30-37","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00745414","-122.367940234824",,
"wb30-38","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00655981","-122.36786624",,
"wb30-39","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00543761","-122.36746462",,
"wb30-40","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00523313","-122.36741097",,
"wb30-41","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-06-24",2009,,,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00393436","-122.36699568",,
"wb30-42","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-27",2009,"Flowering",,,"5 - 25",,"Other / Unknown","Alameda","37.86300293","-122.30400409",,
"wb30-43","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.86210837","-122.30348727",,
"wb30-44","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.86314675","-122.30485885",,
"wb30-45","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-06-30",2009,"Flowering",,,"5 - 25",,"Other / Unknown","Contra Costa","37.89765261","-122.31852538",,
"wb30-46","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-01",2009,"Flowering",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00641699","-122.35063992",,
"wb30-47","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-01",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00652515","-122.35075252",,
"wb30-48","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-01",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.0067793","-122.35106926",,
"wb30-49","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-01",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00709437","-122.35134567",,
"wb30-50","Lepidium latifolium","F5C SS RM","Friends of Five Creeks","2009-07-02",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Contra Costa","37.95858238","-122.3771354",,
"wb30-51","Lepidium latifolium","F5C SS RM","Friends of Five Creeks","2009-07-02",2009,"Flowering",,,"5 - 25",,"Other / Unknown","Contra Costa","37.95854818","-122.37690111",,
"wb30-52","Lepidium latifolium","F5C AC SS","Friends of Five Creeks","2009-07-05",2009,"Flowering",,,"5 - 25",,"Other / Unknown","Contra Costa","38.01153226","-122.31606133",,
"wb30-53","Lepidium latifolium","F5C AC SS","Friends of Five Creeks","2009-07-05",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Contra Costa","38.01156687","-122.316032315781",,
"wb30-54","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Contra Costa","37.90896131","-122.327341842363",,
"wb30-55","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Contra Costa","37.90996606","-122.33327155",,
"wb30-56","Lepidium latifolium","F5C AZ SS Sh","Friends of Five Creeks","2009-07-13",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Contra Costa","37.91004846","-122.33356936",,
"wb30-57","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Contra Costa","37.91012099","-122.333986347383",,
"wb30-58","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Contra Costa","37.91020494","-122.33421026",,
"wb30-59","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Flowering",,,"5 - 25",,"Other / Unknown","Contra Costa","37.91042955","-122.33649927",,
"wb30-60","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Contra Costa","37.91054379","-122.33662973",,
"wb30-61","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.90929878","-122.33947714",,
"wb30-62","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.90913016","-122.33991862",,
"wb30-63","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Dead / skeleton",,,"5 - 25",,"Other / Unknown","Contra Costa","37.90904758","-122.33941229",,
"wb30-64","Lepidium latifolium","F5C AZ SS SH","Friends of Five Creeks","2009-07-13",2009,"Dead / skeleton",,,"1 - 5",,"Other / Unknown","Contra Costa","37.90861029","-122.3373634",,
"wb30-65","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Leafing out",,,"1 - 5",,"Other / Unknown","Alameda","37.75622245","-122.21668926",,
"wb30-66","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.75594466","-122.21576787",,
"wb30-67","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.75556405","-122.215470164824",,
"wb30-68","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.75469671","-122.21430601",,
"wb30-69","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.75461322","-122.21385833",,
"wb30-70","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.75321904","-122.21102806",,
"wb30-71","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.75302254","-122.21085196",,
"wb30-72","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Alameda","37.7533187866211","-122.21110534668",,
"wb30-73","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Alameda","37.75338059","-122.21107712",,
"wb30-74","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.74597637","-122.209453450469",,
"wb30-75","Lepidium latifolium","F5C CD SS","Friends of Five Creeks","2009-07-17",2009,"Flowering",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.74348364","-122.20742904",,
"wb30-76","Lepidium latifolium","F5C SS SH","Friends of Five Creeks","2009-07-19",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Alameda","37.82640268","-122.31642885",,
"wb30-77","Lepidium latifolium","F5C SS SH","Friends of Five Creeks","2009-07-19",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Alameda","37.82542445","-122.31669716",,
"wb30-78","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-23",2009,"Leafing out",,,"25 - 100",,"Other / Unknown","Alameda","37.86360415","-122.30121456",,
"wb30-79","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-23",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.74567201","-122.22842235",,
"wb30-80","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-23",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.74553306","-122.22825566",,
"wb30-81","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-26",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.73395929","-122.20937957",,
"wb30-82","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-26",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.73493252","-122.20974676",,
"wb30-83","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.7464366","-122.23270042",,
"wb30-84","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Alameda","37.74630146","-122.23199575",,
"wb30-85","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.7459919","-122.2304249",,
"wb30-86","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.74585899","-122.22986602",,
"wb30-87","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.74572926","-122.22924619",,
"wb30-88","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"1 - 5",,"Other / Unknown","Alameda","37.7457097","-122.22855839",,
"wb30-89","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.64760456","-122.15479852",,
"wb30-90","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.64811912","-122.15479014",,
"wb30-91","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.64843907","-122.15483431",,
"wb30-92","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.64878793","-122.15488632",,
"wb30-93","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.6487065","-122.15487738",,
"wb30-94","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.64898017","-122.15490416",,
"wb30-95","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Alameda","37.65073781","-122.15540626",,
"wb30-96","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.65111908","-122.15540825",,
"wb30-97","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-07-27",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.6517186","-122.1554346",,
"wb30-98","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-28",2009,"Flowering",,,"25 - 100",,"Other / Unknown","Alameda","37.65597136","-122.15041715",,
"wb30-99","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-28",2009,"Fruiting",,,,"Scattered Dense Patches","Other / Unknown","Alameda","37.65398004","-122.14897274",,
"wb30-100","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-28",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.65462622","-122.15121279",,
"wb30-101","Lepidium latifolium","F5C CD","Friends of Five Creeks","2009-07-28",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.67669835","-122.16771381",,
"wb30-102","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.62683281","-122.14954474",,
"wb30-103","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Alameda","37.62683024","-122.14983441",,
"wb30-104","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Alameda","37.62957015","-122.15087903",,
"wb30-105","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Dead / skeleton",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Alameda","37.63472875","-122.15267544",,
"wb30-106","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Dead / skeleton",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Alameda","37.63481168","-122.15270332",,
"wb30-107","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Leafing out",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Alameda","37.63555325","-122.15269552",,
"wb30-108","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Alameda","37.63602474","-122.15274411",,
"wb30-109","Lepidium latifolium","F5C SS MG JH","Friends of Five Creeks","2009-07-29",2009,"Dead / skeleton",,,"25 - 100",,"Other / Unknown","Alameda","37.63598024","-122.15280299",,
"wb30-110","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-30",2009,"Leafing out",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","37.89806389","-122.30827034",,
"wb30-111","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98321962","-122.36353828",,
"wb30-112","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98296845","-122.36366167",,
"wb30-113","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.9834499","-122.36337643",,
"wb30-114","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","37.98387378","-122.363020642969",,
"wb30-115","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98412028","-122.36279578",,
"wb30-116","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98410153","-122.36300101",,
"wb30-117","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98452674","-122.36294278",,
"wb30-118","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","37.98481956","-122.36330838",,
"wb30-119","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98591168","-122.36450894",,
"wb30-120","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98605602","-122.3646736",,
"wb30-121","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","37.98607686","-122.36464781",,
"wb30-122","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","37.98636507","-122.36483017",,
"wb30-123","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"1 - 5",,"Other / Unknown","Contra Costa","37.98637774","-122.36496225",,
"wb30-124","Lepidium latifolium","F5C SS AH","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98530522","-122.36456181",,
"wb30-125","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01208401","-122.29748363",,
"wb30-126","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","38.01165021","-122.29773334",,
"wb30-127","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01079328","-122.29863359",,
"wb30-128","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01049193","-122.29918653",,
"wb30-129","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","38.01027944","-122.29896498",,
"wb30-130","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01103054","-122.29757462",,
"wb30-131","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01186772","-122.29743628",,
"wb30-132","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","38.01269628","-122.29479652",,
"wb30-133","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Flowering",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","38.00928091","-122.29114583",,
"wb30-134","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","38.01192341","-122.29364989",,
"wb30-135","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","38.01214115","-122.29395695",,
"wb30-136","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01280182","-122.29526916",,
"wb30-137","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01284443","-122.29535585",,
"wb30-138","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01296962","-122.29556604",,
"wb30-139","Lepidium latifolium","F5C SS LL DT","Friends of Five Creeks","2009-07-31",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","38.01317484","-122.29576093",,
"wb30-140","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98453794","-122.36241279",,
"wb30-141","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98410725","-122.36280354",,
"wb30-142","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98479161","-122.36225227",,
"wb30-143","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98567868","-122.36155082",,
"wb30-144","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98579447","-122.36236553",,
"wb30-145","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"5 - 25",,"Other / Unknown","Contra Costa","37.98588661","-122.36252398",,
"wb30-146","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.9860121","-122.36268174",,
"wb30-147","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98508702","-122.36310872",,
"wb30-148","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98643095","-122.36188977",,
"wb30-149","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98677258","-122.36180263",,
"wb30-150","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98710014","-122.36164282",,
"wb30-151","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"5 - 25","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98725857","-122.36136556",,
"wb30-152","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","37.9873304","-122.36114702",,
"wb30-153","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"1 - 5","Scattered Dense Patches","Other / Unknown","Contra Costa","37.98756931","-122.36085291",,
"wb30-154","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98766996","-122.36045429",,
"wb30-155","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.98734358","-122.36049651",,
"wb30-156","Lepidium latifolium","F5C SS AC","Friends of Five Creeks","2009-08-01",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.97249041","-122.37025096",,
"wb30-157","Lepidium latifolium","F5C SS","Friends of Five Creeks","2009-08-02",2009,"Fruiting",,,"25 - 100",,"Other / Unknown","Contra Costa","37.95831232","-122.37387479",,
"wb30-158","Lepidium latifolium","F5C SS AnC","Friends of Five Creeks","2009-08-02",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Alameda","37.68243102","-122.177526594219",,
"wb30-159","Lepidium latifolium","F5C SS AnC","Friends of Five Creeks","2009-08-02",2009,"Fruiting",,,"25 - 100","Scattered Dense Patches","Other / Unknown","Alameda","37.67706905","-122.16747325",,
